,Predict,Rating
978,4.279577797807246,5.0
979,3.991720993646778,4.23
980,3.9821635351180675,4.05
981,4.002539513597042,3.89
982,4.1829036046309875,4.14
983,4.038199405466131,3.7
984,3.9608047836207394,3.82
985,3.959341713081142,4.2
986,4.109372698736744,3.91
987,3.9878374511225543,3.92
988,4.225281367408468,4.43
989,4.071878604486477,4.1
990,3.8932914086196293,3.96
991,4.059730421261315,3.94
992,4.152527928309215,4.5
993,4.1978008160740785,4.21
994,4.0775170275451105,4.15
995,4.070339724389563,3.99
996,3.8813043448300286,3.8
997,4.125738663935975,4.33
998,4.119295756818866,4.13
999,4.186236934105829,4.17
1000,4.150410228923659,4.37
1001,3.9455978303686225,4.07
1002,4.012940758887162,4.12
1003,3.9310103614268765,3.85
1004,4.065740923048234,3.6
1005,4.072273472209775,4.16
1006,4.221358106680058,4.63
1007,4.0724690159137875,3.02
1008,3.991738833086323,4.05
1009,4.096502028919312,4.15
1010,4.164298113947757,4.37
1011,4.042414532655861,3.41
1012,4.189541162850121,3.71
1013,4.020053441466306,3.91
1014,3.992510085826155,4.08
1015,3.933349902063269,3.75
1016,4.050437451669016,3.63
1017,4.008766034852551,4.1
1018,4.0339829026994485,4.33
1019,4.0925793156153984,4.41
1020,3.8902761255000557,3.87
1021,4.198929744679665,4.61
1022,3.9813304620264667,3.78
1023,3.8979155126634533,3.71
1024,4.264147129720838,3.8
1025,3.9511212969414746,3.81
1026,4.0658751655923755,3.85
1027,4.115558919434897,4.43
1028,4.044735105133926,3.97
1029,3.969582864425844,3.95
1030,3.921101732176644,4.08
1031,4.007576467812877,4.04
1032,4.365484154531703,4.57
1033,4.030636283466312,4.1
1034,3.9550876881958565,4.47
1035,3.858577282428763,3.79
1036,4.065882161211118,4.31
1037,4.2214404394496,5.0
1038,4.018488499391608,3.93
1039,4.005771157816383,4.49
1040,3.9275043842260953,3.84
1041,3.9800437728066327,3.98
1042,4.173453628386806,4.2
1043,4.192146399502951,4.23
1044,4.185014835758151,3.81
1045,3.890185094568534,3.96
1046,4.253014625894044,4.64
1047,4.077808188716618,3.74
1048,4.027458013503509,4.12
1049,4.0810353695277435,3.7
1050,4.016391772271314,4.12
1051,3.849965298033568,3.71
1052,4.3438188720950235,4.2
1053,3.9676264871648756,4.39
1054,4.401883567399228,3.96
1055,4.3332646296595945,4.95
1056,4.057746064355746,4.27
1057,3.9755817906834587,3.65
1058,4.059935612150013,4.05
1059,3.9968424332198387,3.93
1060,3.979392604625609,3.89
1061,4.089586451611564,4.27
1062,4.1833741595550995,4.49
1063,3.9562925222288876,4.08
1064,4.272256221250612,4.31
1065,4.195325419575409,4.09
1066,3.911798808216785,3.48
1067,4.36041505522632,4.43
1068,4.036682618603144,4.62
1069,4.098538359603344,4.27
1070,3.9433376494921113,4.27
1071,3.875127190293074,3.96
1072,4.175368829939521,4.26
1073,4.052369937926709,3.87
1074,3.957328011126805,3.91
1075,4.162564358887137,4.1
1076,4.062648859864435,4.12
1077,4.018525924040775,3.86
1078,3.905827135734962,3.84
1079,3.9714260814160895,4.05
1080,4.342131104525658,4.27
1081,4.125381915760932,4.45
1082,4.134084615408987,3.97
1083,4.245656002069937,4.09
1084,4.092174343530384,4.14
1085,4.138631540755354,4.24
1086,4.010280463122294,4.23
1087,4.1393204275204925,3.98
1088,4.035402415746329,3.97
1089,4.037728965768793,3.94
1090,3.88615161240439,3.91
1091,4.045770223202564,4.63
1092,4.143302533284051,3.97
1093,4.065091732302168,3.89
1094,3.92871217281725,3.8
1095,4.241506060605378,4.41
1096,4.025960311142715,4.02
1097,4.019025005056391,4.18
1098,4.016642281630572,3.87
1099,4.264848289766694,3.94
1100,3.9144449957003453,3.77
1101,4.32101791246842,3.23
1102,4.265274384937792,4.38
1103,4.004614491942756,4.1
1104,4.022434168109653,4.12
1105,4.206950874845611,3.76
1106,4.0746049376075,3.63
1107,4.159944982549941,4.4
1108,4.195103749503975,3.92
1109,4.1490481042458365,4.06
1110,3.8860112163552456,3.36
1111,3.922212476866373,4.06
1112,3.9106467171023964,3.87
1113,3.9680407236744295,3.77
1114,4.054874801099977,4.19
1115,4.244795935934854,4.44
1116,4.041775399100711,4.33
1117,4.453797252046898,4.44
1118,4.198255934671663,4.73
1119,3.9503345141012263,3.47
1120,4.011167034263545,3.94
1121,4.303620600437127,3.33
1122,4.056318730663895,3.6
1123,4.096318816860258,3.68
1124,4.064175066127108,3.84
1125,4.290792571297879,4.12
1126,3.9943403594072375,4.1
1127,4.151305932377958,4.23
1128,4.007778200399392,3.98
1129,3.952539662511165,3.92
1130,4.018510596666883,3.66
1131,3.8667831279203964,2.55
1132,3.8705192883416046,3.93
1133,3.999567750966037,3.89
1134,4.179665691170695,4.0
1135,4.128877585765516,4.11
1136,3.887840904384646,4.14
1137,3.967228832720271,4.17
1138,3.895745690013399,4.24
1139,4.482762364971058,2.0
1140,4.118375344404491,4.19
1141,4.043859335747149,4.53
1142,3.999690460624061,2.89
1143,4.155341493497132,4.11
1144,4.043079890531813,4.27
1145,4.092492200905296,3.78
1146,4.1156277684374825,4.14
1147,4.439041781181626,4.57
1148,4.174855039916657,4.22
1149,3.9753764706005117,4.07
1150,3.8916158466520603,4.0
1151,3.9706042247352613,4.4
1152,4.065737126426149,4.08
1153,4.128970255384841,3.95
1154,3.9612208944086302,4.11
1155,4.117904388602945,4.32
1156,4.019128607606804,3.93
1157,3.8935367693092884,3.76
1158,3.996900773235395,4.05
1159,4.049915591483643,4.19
1160,4.090801256818551,4.51
1161,4.024541405685902,4.09
1162,4.018645451874901,3.97
1163,4.062376250652333,4.02
1164,3.8827285750038105,3.78
1165,4.1269704256479915,3.8
1166,3.8481416030635054,4.11
1167,4.025824466225029,3.81
1168,4.339108813613738,4.38
1169,4.404668786450398,4.56
1170,4.037054010685923,4.11
1171,4.168724294571551,3.55
1172,4.063731528734653,4.4
1173,3.853923948308975,4.03
1174,4.014848154552591,4.0
1175,3.933939436890758,3.75
1176,4.103233853369833,3.92
1177,4.280534271502152,4.5
1178,4.04158391217177,3.78
1179,3.978205849126003,4.27
1180,4.084966472635022,3.45
1181,4.118893038373793,4.45
1182,4.142609612594817,4.07
1183,4.1102001390397085,3.79
1184,4.092112447385034,4.23
1185,4.190969287407311,5.0
1186,4.054482837782189,3.99
1187,4.064104596426924,4.25
1188,4.000298808131544,4.28
1189,3.9117634242237322,3.97
1190,3.967945399155754,4.36
1191,3.938019714641104,3.82
1192,3.9891145825129413,4.13
1193,3.9907292190295527,4.19
1194,3.9542769629647703,4.3
1195,4.100730209570559,3.83
1196,4.004241382706733,3.9
1197,3.9324230076490143,3.78
1198,4.064300404579058,3.93
1199,4.093713452334353,4.12
1200,4.176442901264409,3.22
1201,3.9475341146234992,4.24
1202,4.093543770886369,4.32
1203,3.9898309871959836,4.33
1204,4.113595695228254,4.23
1205,4.067913212714972,3.93
1206,4.05439817214963,3.96
1207,4.407746046175838,4.8
1208,4.188094936958814,3.78
1209,4.028587542832911,4.04
1210,4.0504288221603995,4.16
1211,4.0180419970622845,4.28
1212,3.9877116927137726,4.15
1213,4.077414014098922,4.52
1214,4.069966108364359,4.11
1215,3.8679613124799213,3.3
1216,4.149642176830998,4.32
1217,3.895405187483159,4.19
1218,4.049764375688548,4.03
1219,4.001939971165338,4.12
1220,4.04217047238505,3.9
1221,3.9241860962889286,3.29
1222,3.9651730786407677,3.95
1223,3.8782888424864654,3.85
1224,4.01436154579507,4.13
1225,4.125631804820866,4.34
1226,3.967490121136139,3.98
1227,4.081372052656655,4.09
1228,4.035852831941818,3.65
1229,4.298228977509187,4.42
1230,3.941279352733577,3.83
1231,4.022213334767934,4.19
1232,4.140074459220136,3.81
1233,3.916160772743792,4.4
1234,3.934200946288538,4.33
1235,4.075101064283377,4.63
1236,4.0234723291229155,4.32
1237,4.034384551598216,4.48
1238,4.054597308851573,4.17
1239,4.237938554082741,4.6
1240,3.9299209892765345,3.7
1241,4.061607442561646,3.52
1242,3.88437347613199,3.83
1243,4.304926873736707,3.43
1244,3.964292447983736,3.73
1245,4.138381325241413,3.8
1246,3.917926818807778,3.64
1247,3.970467839112466,3.61
1248,4.28078905336559,4.05
1249,4.276075849265243,5.0
1250,4.0884481709442095,3.99
1251,4.288873227693561,4.21
1252,3.9220600323388872,4.03
1253,4.025520293237499,3.97
1254,4.175855435395662,4.45
1255,3.9140447809234615,4.15
1256,4.018052975659504,3.99
1257,4.1198073428849415,4.34
1258,4.126202200371904,3.91
1259,4.030695361538452,4.07
1260,4.177140711931076,4.01
1261,4.042505349760252,4.15
1262,3.8323968158672423,3.69
1263,4.026521412151304,4.15
1264,4.188269760529347,3.92
1265,4.347758974597683,4.41
1266,4.006683740822539,4.34
1267,4.126093717984173,3.73
1268,4.150153101766387,4.39
1269,4.021739512653528,3.91
1270,4.0956089550302055,4.27
1271,4.280941714162473,4.09
1272,4.07752641543084,4.18
1273,4.007899778036318,4.32
1274,4.054629227262391,4.02
1275,3.808792310011643,3.85
1276,3.9174724831595666,3.82
1277,3.8588076777729348,3.72
1278,3.987025477349426,4.09
1279,4.036370185131374,4.04
1280,3.9799754259182754,3.87
1281,3.9373622148023504,4.17
1282,4.065359859499462,3.79
1283,4.410763070954548,4.78
1284,3.921450533317111,3.59
1285,4.040774088029259,3.94
1286,3.845443208438468,4.04
1287,4.03027961245477,3.93
1288,4.473567594856517,4.51
1289,4.057626360127906,3.89
1290,4.229322751427365,3.96
1291,4.092404533878195,4.04
1292,4.0067062426002575,3.64
1293,4.031455178192375,4.46
1294,4.250196204366255,4.33
1295,3.957788141138766,3.65
1296,3.9141687817513207,3.67
1297,4.093194845667795,4.15
1298,4.082600507858089,3.15
1299,3.9072874516679126,3.76
1300,4.055049103739942,4.19
1301,3.989729712785356,3.74
1302,4.050950791366691,3.92
1303,3.99714366797773,3.95
1304,4.167727206188899,3.97
1305,4.011124891653376,4.35
1306,4.073177063959757,4.15
1307,4.096483526040048,4.29
1308,4.148590937187113,4.12
1309,4.064207868008422,4.18
1310,4.025312930166251,3.94
1311,4.016385033196609,4.44
1312,3.9644787506419616,4.35
1313,3.9339680492706517,4.34
1314,4.179619008779329,4.25
1315,3.9795068180283617,3.81
1316,4.062262468634046,3.98
1317,3.9990585511993055,3.93
1318,3.994672503568137,3.65
1319,4.028906673115988,3.93
1320,4.211969076185029,3.84
1321,3.930838020974507,4.19
1322,4.024500447686169,3.92
1323,3.9977864593774646,4.2
1324,3.9770588012363906,3.74
1325,4.1123105296027305,3.85
1326,4.003287615070524,4.21
1327,4.142491820641022,3.89
1328,4.03622887557229,3.75
1329,4.0303853701011025,3.9
1330,4.124336703278698,4.39
1331,3.9158293028124254,3.6
1332,4.095451195047162,4.01
1333,3.888381784454955,3.66
1334,4.041110805423472,4.52
1335,4.01826635147904,3.84
1336,3.804061653948175,4.28
1337,4.410838225876884,3.78
1338,3.999911143058986,3.42
1339,3.830360172771171,3.94
1340,4.160004271121139,3.98
1341,3.9966238474028315,3.81
1342,3.9355330739841006,3.57
1343,4.075004125184201,3.36
1344,4.16584028483067,4.3
1345,4.270395757360642,4.7
1346,3.997252327258607,3.83
1347,3.988790921263648,4.11
1348,4.0096638390747135,4.22
1349,4.0145961390233715,4.25
1350,3.9998531534219492,4.15
1351,4.478728941361248,4.2
1352,4.041328174828407,4.17
1353,3.986729475141264,4.05
1354,4.070463915438007,3.46
1355,3.937286008716935,4.16
1356,4.467986374688581,4.43
1357,4.1511229392798015,4.09
1358,4.12195867710234,3.9
1359,3.8121696470708217,3.45
1360,4.042878423371631,4.1
1361,3.843544167837829,4.0
1362,4.065291740334061,3.83
1363,3.8592523072205154,3.85
1364,4.028517629456668,3.95
1365,4.010412716289445,3.87
1366,4.019726520273134,4.35
1367,3.9327549857628172,3.71
1368,4.0763860418699265,4.36
1369,4.039648562240878,4.18
1370,3.860628932302769,3.79
1371,4.042186930257357,4.27
1372,4.082217081093652,4.37
1373,3.9266193379987593,4.3
1374,3.9431751305198803,4.1
1375,3.8224046660550894,3.82
1376,4.171041489128656,4.19
1377,3.9792177545652403,4.03
1378,3.9168450590101527,4.13
1379,3.9887634227952713,3.79
1380,4.118633881838464,4.41
1381,3.901711066716013,4.29
1382,4.0024206891919345,4.09
1383,3.958610347640989,4.0
1384,4.129695877812489,3.18
1385,4.07457599748435,4.39
1386,4.005379420005221,3.81
1387,4.051261036191582,4.27
1388,4.000885013343084,4.29
1389,4.1187254636902315,4.66
1390,4.057721015349242,3.94
1391,3.990582321445177,4.39
1392,4.037470643602636,4.27
1393,3.984840987791697,4.04
1394,4.056178068148315,3.69
1395,4.253657226598852,4.3
1396,4.092914556464824,4.68
1397,3.98738108411526,4.03
1398,3.923033627923097,3.72
1399,4.130865709489968,4.1
1400,3.9567099588506927,4.17
1401,3.983027738512495,3.94
1402,3.953219219226829,3.78
1403,3.8591035661613216,3.98
1404,4.045982401784742,3.79
1405,4.037079306445204,4.05
1406,3.882127364101306,4.03
1407,4.0366134517276,3.72
1408,4.106516376512834,4.06
1409,3.9155422676145517,4.07
1410,3.995075022992796,3.72
1411,4.1796907527977485,4.17
1412,3.9409131478286374,3.24
1413,3.980468266993206,3.97
1414,3.9211783203532375,4.04
1415,4.079463807504867,3.94
1416,3.9158724670225626,4.09
1417,4.01982352943911,3.87
1418,4.032299766498836,4.26
1419,3.949028763370284,4.05
1420,4.064224052471439,4.11
1421,3.9272610049003003,3.59
1422,4.097930424836017,4.08
1423,4.0198624332497195,3.34
1424,4.12663143051347,4.38
1425,3.9304536127594383,3.9
1426,3.9508467150258713,3.97
1427,4.070323920716474,3.76
1428,4.072118209215221,4.18
1429,3.9870042471873295,4.17
1430,3.8655416386398405,3.82
1431,4.129464055665816,3.64
1432,4.4786703968276615,5.0
1433,4.097406131424795,3.99
1434,4.310937903651474,4.34
1435,3.914189716419767,4.09
1436,4.04095870135463,4.06
1437,3.9562203491049366,3.6
1438,3.9394417329780533,4.22
1439,4.052572894316215,4.24
1440,3.956152476152141,3.42
1441,3.992540477186682,4.01
1442,3.999732668196424,4.19
1443,4.046817300413984,3.9
1444,4.2701935281312435,2.86
1445,4.000436228174666,4.37
1446,4.0470499553457415,3.96
1447,3.956649131341191,4.05
1448,4.066015433873689,3.87
1449,4.137178163166159,4.26
1450,3.9727884296938334,3.97
1451,3.9333695932110064,3.78
1452,3.9213414904066686,3.81
1453,4.199633662321967,4.23
1454,4.092184466312249,4.22
1455,4.026722328378534,3.83
1456,3.866008164782123,3.41
1457,4.058942122301094,4.21
1458,4.218106678444329,4.3
1459,4.058660404960024,4.09
1460,4.226719665635553,3.77
1461,3.974965254049975,4.4
1462,4.233546600672669,5.0
1463,3.9440807140793765,4.24
1464,3.911296723648701,4.16
1465,3.894102877187587,3.77
1466,4.000640920221708,4.27
1467,3.9857577215271403,4.35
1468,3.970630544653007,3.86
1469,3.947381083137315,4.15
1470,3.965375217219568,4.18
1471,4.074257073173549,3.62
1472,3.9562962249872604,3.92
1473,4.218500794420396,4.71
1474,4.052298587757927,3.46
1475,4.13996376897551,4.39
1476,4.007899007262544,3.91
1477,4.109531672495182,4.28
1478,3.9757419325128485,4.3
1479,4.05001877282658,3.47
1480,3.9943645654424342,4.32
1481,4.035885241423944,3.63
1482,4.106677751538768,3.86
1483,4.169056109927102,3.85
1484,4.104183979181479,4.44
1485,4.0682661123809964,4.3
1486,4.049611085666978,3.89
1487,4.2050782414886045,3.94
1488,4.061208421192621,4.39
1489,4.019420261087266,4.09
1490,4.20757874221127,4.48
1491,4.05625739293889,4.05
1492,4.073091002673872,3.61
1493,3.988739969510831,3.84
1494,4.3443575104311565,3.5
1495,4.195427291230799,3.93
1496,4.033381398109048,3.55
1497,3.944442940845133,3.9
1498,3.8543892569813045,4.18
1499,3.8983332517843974,4.11
1500,3.967323553988112,4.15
1501,4.055002573771348,3.56
1502,4.065764349245178,4.0
1503,4.013668638686703,4.01
1504,4.1836193566788005,4.17
1505,4.305270347685245,4.24
1506,3.9440992053811352,3.46
1507,4.103819599105794,3.74
1508,4.080212928099014,4.16
1509,4.0061794248401945,4.14
1510,3.892198575383536,4.07
1511,3.9659418073738193,4.07
1512,4.128285872715697,4.14
1513,4.010893925720021,3.96
1514,4.091162976900192,3.78
1515,4.129503723425477,4.15
1516,4.032815410100231,4.41
1517,4.0832239542965665,4.35
1518,4.212907060472839,4.54
1519,4.090429819940791,4.37
1520,4.103853476386733,3.89
1521,4.180512455010578,4.28
1522,4.064847286164119,4.18
1523,4.08393952538652,4.14
1524,4.022733159226273,3.96
1525,4.009089224277386,3.75
1526,3.887914410172291,3.82
1527,4.313076951950402,3.5
1528,4.104812582398894,4.19
1529,3.998773512343235,3.95
1530,3.8991754733528876,3.59
1531,3.9550443526483385,3.98
1532,4.099400401661689,4.39
1533,3.9365381904510457,3.88
1534,4.105866167565425,3.97
1535,3.8395014034689554,4.3
1536,4.037618584475138,4.1
1537,3.9429329369644286,4.02
1538,3.9163382418179613,3.71
1539,3.859162621139955,4.12
1540,4.022625998541906,3.6
1541,4.045676187506727,4.34
1542,4.113976263190905,4.22
1543,4.175039631451742,4.03
1544,3.948522575908342,3.93
1545,4.110110474162011,3.36
1546,3.929969544631525,3.91
1547,3.84788633763062,4.38
1548,4.014520225575006,3.93
1549,4.0733697423481035,4.35
1550,4.268177801119333,3.82
1551,3.9704802881243353,3.22
1552,4.161235882912678,3.82
1553,4.114941032484427,4.31
1554,4.126187996227624,4.03
1555,3.8527764731567995,4.14
1556,4.008914252867745,3.86
1557,4.2023930444896545,5.0
1558,4.414888793573517,4.69
1559,3.939106170346898,3.97
1560,4.035192444098063,3.89
1561,4.153969840159031,4.55
1562,4.084518390205284,4.3
1563,4.064231354005724,3.79
1564,4.172539655956617,3.76
1565,4.104430219730453,4.3
1566,4.118616581750956,4.15
1567,4.065667820725085,4.31
1568,4.334314265046232,4.5
1569,4.104087131954952,4.14
1570,4.044153608828005,4.1
1571,4.042826980527664,3.96
1572,4.021830388833578,3.98
1573,3.9289676653386536,3.54
1574,3.9357423126338467,4.03
1575,4.09561504207474,3.94
1576,4.1612465629474915,4.38
1577,4.071165964227137,4.21
1578,4.068908520559545,4.13
1579,4.297269719170338,4.37
1580,4.014184801184959,3.9
1581,4.224534597271501,3.31
1582,3.9931795112925124,4.12
1583,3.979530781271925,4.05
1584,4.075108286405496,4.36
1585,3.8977979754756906,3.92
1586,3.9424593793171274,3.8
1587,4.191855509117835,4.02
1588,4.110909608935708,4.17
1589,4.038423876574604,4.06
1590,4.0564302628426345,3.98
1591,4.116901299800069,4.23
1592,3.9587214192357116,3.65
1593,4.309563034878687,5.0
1594,3.942836927316672,4.17
1595,3.9010577460248785,4.34
1596,4.036028812694029,4.09
1597,4.101376244676459,3.49
1598,4.036998711668184,3.98
1599,4.251034964595786,4.5
1600,4.021473471436021,3.71
1601,3.988564136777373,4.18
1602,4.009268277058088,3.89
1603,3.984525589677384,3.77
1604,4.104582097482266,4.09
1605,4.062478320103529,3.75
1606,4.064146464647875,3.72
1607,4.307370472127405,3.49
1608,3.992112452067189,4.02
1609,4.073595647519464,3.96
1610,4.336794459820146,4.0
1611,4.044500024649949,3.62
1612,3.9821265952554383,3.33
1613,3.99003494822396,3.85
1614,4.148323767180191,4.47
1615,4.08143185339115,3.77
1616,3.907897073964411,4.17
1617,4.351635792398464,4.55
1618,4.040675404445011,4.32
1619,3.944714625159734,3.89
1620,4.153704471957453,3.98
1621,3.886823757281206,3.86
1622,3.88924188226284,3.6
1623,4.046679023655095,4.14
1624,4.007939015996601,3.7
1625,3.8858986764903523,3.58
1626,4.012882759994004,4.39
1627,3.960275193843342,4.19
1628,4.092102413472802,4.11
1629,3.907870338533212,3.8
1630,4.047749245741806,3.8
1631,4.001316718499602,4.07
1632,3.871720556428077,3.45
1633,3.8671644106972316,3.68
1634,4.012863413221127,4.27
1635,3.9668285660702045,4.22
1636,3.8367011531828172,3.82
1637,3.9668054548529907,3.81
1638,4.12021725987005,4.25
1639,4.035267808636888,4.07
1640,4.30507500529612,4.93
1641,3.8855648952970556,3.68
1642,4.142176061845466,3.88
1643,4.009821261263186,4.34
1644,4.040576080455808,4.22
1645,4.1437824650161375,4.06
1646,4.153855267096443,4.23
1647,3.993057815534457,3.78
1648,4.208094013417035,4.64
1649,4.06515054003554,4.07
1650,3.868952195200825,3.83
1651,4.037654754158291,4.07
1652,4.047608967325779,3.99
1653,4.026371076599077,4.27
1654,3.9820099656359735,3.52
1655,3.8533602909177174,4.09
1656,4.034695283757113,4.31
1657,4.096607451163547,4.12
1658,4.0468691758202,4.13
1659,4.0288673627888985,4.01
1660,4.18782460043954,4.16
1661,4.003121116735769,4.0
1662,4.099844755566688,3.9
1663,3.8930673835853313,3.43
1664,3.9088988891680745,3.87
1665,4.1358568346107365,4.27
1666,3.8933866106574566,3.84
1667,4.046208480069586,4.16
1668,4.031107725851374,4.22
1669,3.9829446229859946,3.54
1670,3.9482364729703523,4.17
1671,3.997138095277111,4.04
1672,3.9653592053352824,3.66
1673,4.011196272785054,3.79
1674,4.085578109967545,4.35
1675,4.039207556398215,3.93
1676,4.211828263473667,3.88
1677,4.072242786662481,3.95
1678,4.219704134273957,4.56
1679,4.133357071535945,4.1
1680,4.073583131487085,4.14
1681,4.06566775002838,4.15
1682,4.218079936716828,5.0
1683,4.013382157894406,3.74
1684,4.219029439527165,4.36
1685,4.182310604442542,3.99
1686,3.943753793691212,3.62
1687,4.106412857435829,4.26
1688,3.899733255635905,3.7
1689,4.1013483865127105,4.15
1690,4.024054655071361,3.52
1691,4.030110378791392,3.83
1692,3.8576415507396864,3.98
1693,3.9059960693408042,3.85
1694,4.115323037244449,3.98
1695,3.9081050408970506,3.73
1696,3.83387755677144,3.77
1697,4.183984101220295,4.3
1698,4.337062049969173,4.41
1699,4.013287221933885,3.81
1700,4.331159265307749,5.0
1701,4.0300754890219395,4.28
1702,3.889710876521102,3.91
1703,3.9637539527723304,3.66
1704,4.243594422224296,4.34
1705,4.031292817676908,3.93
1706,3.9677436126102377,4.03
1707,3.9247871387229334,3.88
1708,4.067623835803163,4.18
1709,4.098017961805398,4.07
1710,4.07765505897237,4.11
1711,3.986338306978158,4.11
1712,4.255485214723232,4.3
1713,3.831467373526026,3.71
1714,3.9204577617392715,3.74
1715,4.22536577384369,4.0
1716,4.41698937088673,4.08
1717,4.1116212598517325,3.86
1718,4.0498903411703955,4.03
1719,3.9664243105165378,3.5
1720,4.079066710890551,3.93
1721,4.081901530510611,3.62
1722,3.986074044567901,4.06
1723,3.9177773548831585,4.03
1724,3.975210898937231,4.29
1725,4.303026360487745,4.42
1726,3.9834907488147633,3.61
1727,4.016211063548477,3.91
1728,3.87429924842297,4.17
1729,3.869805181873952,3.56
1730,4.260039921703653,4.07
1731,4.23095972152032,4.2
1732,4.178681163710252,4.04
1733,3.94557041982638,3.83
1734,3.9347047948519673,3.82
1735,4.218022206388378,3.65
1736,3.9907424929344795,4.23
1737,3.8619719310152925,4.05
1738,4.067022317500691,4.28
1739,3.983120173384079,3.94
1740,3.89987582872963,3.81
1741,4.156569331240689,4.58
1742,4.079649426491916,4.23
1743,4.075379350391926,4.21
1744,4.049707111667481,4.3
1745,4.132125715642468,4.3
1746,4.004301026662491,4.41
1747,3.8058738818747155,4.01
1748,4.065415720537284,3.45
1749,3.791805150464574,3.5
1750,4.1374358693139195,4.22
1751,4.195850089495719,4.24
1752,4.44772792902161,3.83
1753,4.070242736703491,3.9
1754,4.0344864584590425,3.95
1755,3.9147365346551615,3.51
1756,4.00305475229788,4.46
1757,3.9263698997711325,3.82
1758,4.100063319338434,4.4
1759,3.9933095088721484,4.1
1760,4.134056495775767,4.09
1761,4.019793839933742,3.81
1762,4.078038004307037,4.38
1763,4.083155764927605,4.35
1764,4.094464720121002,4.07
1765,4.2905790077648716,4.81
1766,4.0467524969468665,3.89
1767,4.019454043915921,3.92
1768,4.027030512990698,3.83
1769,3.8191493392383222,4.25
1770,3.9550661242679546,3.71
1771,3.899436061356934,3.92
1772,4.03702139327429,3.94
1773,4.272512844446869,4.1
1774,4.1106093967416975,4.18
1775,4.025800601469841,4.01
1776,3.9652134819795246,3.77
1777,3.8842210007784677,4.05
1778,4.22293667470054,3.83
1779,4.080605555020484,4.38
1780,3.875763279374074,3.91
1781,4.344972365700279,4.33
1782,3.870763847316292,3.91
1783,4.018635190081983,3.65
1784,4.340598821440789,4.44
1785,4.042740272464968,4.22
1786,4.126371282714924,4.09
1787,4.237795608440278,4.15
1788,4.055762141021984,3.66
1789,4.0079742574084625,4.17
1790,3.880832997149757,3.61
1791,3.880376999077629,3.13
1792,4.002280835533671,3.78
1793,4.027669344808491,4.33
1794,3.9467009093736003,4.28
1795,4.1386753811396435,4.29
1796,4.216367030945862,4.26
1797,4.110741183714083,3.42
1798,3.9562985413267118,3.81
1799,3.9923532124331857,4.11
1800,3.9302431789024608,4.08
1801,4.026735289295182,4.08
1802,3.990867142725916,4.04
1803,4.15070835240501,3.97
1804,3.948830092391471,4.09
1805,4.264572088363505,4.36
1806,3.949150617360093,4.23
1807,3.953721409652726,4.12
1808,3.99874223841622,3.94
1809,4.0664484649456,3.94
1810,4.3803869989409545,3.8
1811,4.004753653278158,3.94
1812,3.9095547821502556,3.23
1813,3.8984024923651983,4.13
1814,4.211009787856784,4.67
1815,4.007106058615462,3.99
1816,4.112968935343354,3.99
1817,3.943379958985332,3.46
1818,3.9207272132496502,4.18
1819,3.871328372019338,3.76
1820,4.0327674280885475,4.04
1821,4.032004844848611,4.35
1822,3.8986244212728765,3.59
1823,4.138512616941087,3.66
1824,3.948258619484333,3.9
1825,4.1150961076525485,4.06
1826,4.012398218528932,3.85
1827,4.0350268301747825,4.2
1828,3.9931646624853245,3.74
1829,4.015078118412051,4.05
1830,4.1713492626709705,4.2
1831,4.012647217820839,4.18
1832,4.575625441254588,4.78
1833,4.066353895371432,3.64
1834,3.992879384261887,4.61
1835,3.8672797772295997,3.58
1836,4.104721671263225,4.23
1837,4.097605049223222,4.08
1838,4.192814214055658,4.65
1839,4.370511775340918,4.13
1840,4.3659164248300835,5.0
1841,4.05618798735368,4.12
1842,4.0163764122189205,4.03
1843,4.035283717160352,4.18
1844,4.075072732182289,4.03
1845,4.108497861173713,4.04
1846,4.183386321965414,4.2
1847,4.028162525521701,3.8
1848,4.186189906461752,4.11
1849,4.066969184046149,4.28
1850,3.9182733467999906,3.95
1851,4.16843321479913,4.17
1852,4.116717147060406,4.3
1853,4.343709880759577,4.64
1854,4.070298370696025,3.83
1855,4.286740355092865,3.55
1856,3.9303088010606073,3.87
1857,4.036868887291168,4.3
1858,3.8775584726457186,3.68
1859,3.8681110027702887,3.73
1860,4.084644339366378,4.2
1861,4.05820089433407,4.05
1862,4.034161520009589,4.03
1863,4.085342820876924,4.25
1864,3.997014750793564,4.05
1865,4.027757258468203,4.15
1866,4.228863504507567,3.93
1867,4.01927607480952,3.71
1868,3.8983663975611984,3.91
1869,4.1472048721555765,4.08
1870,4.046809104081769,4.13
1871,3.9502413488362973,4.08
1872,4.015921043663723,3.96
1873,4.038600576908551,4.12
1874,3.9836579123930735,4.5
1875,4.126950012692066,4.36
1876,4.013379072407176,3.81
1877,4.44438700534336,4.71
1878,4.0683828641922055,4.44
1879,4.010270841059382,4.22
1880,3.9024260566361058,3.56
1881,4.247383272886264,4.65
1882,4.048836796997099,3.64
1883,4.220772364214856,4.11
1884,4.019171673502209,3.84
1885,4.053015711956756,3.58
1886,3.905508930427433,3.84
1887,3.919000821883927,3.92
1888,4.270845501177715,4.11
1889,4.163979352376088,4.67
1890,4.142566627108177,4.06
1891,3.933330656230072,4.04
1892,4.263683619716928,3.5
1893,4.275855278316859,4.88
1894,4.106378108670685,4.61
1895,4.251040301429364,4.01
